"id","word"
"2955497","les sports de glisse purs"
"145605","danse"
"227524","rock acrobatique"
"2947307","reprise>sport"
"161992","sport de raquette"
"63694","haltérophilie"
"4937883","Linford Christie"
"4937882","Justin Gatlin"
"4937881","Ben Johnson"
"2513141","kite-surf"
"145622","cordes"
"96468","bicross"
"129239","flip"
"268499","cycliste>sportif"
"4937884","Yohan Blake"
"145624","pêche"
"202968","lever de rideau"
"9730165","continuité>alpinisme"
"227557","danse orientale"
"22764","acculer"
"39149","cuir"
"6382","tourbillon"
"88305","godille"
"284917","médecine du sport"
"39153","barreur"
"2365648","voleyer"
"9730147","match d\'ouverture"
"47352","footballeur"
"121080","violent"
"129277","passe-temps"
"129276","goal average"
"268549","être défait>défaite"
"55557","jeux Olympiques"
"121092","Reichel"
"153860","queue de cheval"
"88327","sportsman"
"47367","grisant"
"2365742","passe décisive"
"88330","haltère"
"121098","fleurettiste"
"71951","parer"
"129294","crack"
"596249","boxer>Ver:Inf"
"104720","épuiser"
"252180","activité de loisirs"
"2406717","biathlonien"
"137499","Sifflet"
"22817","jante"
"244006","favori>sport"
"153892","complexe sportif"
"317731","effet>sport"
"129321","pelote basque"
"121129","bouchon"
"203048","ligne de touche"
"104751","starter"
"227629","pratique>usage"
"145715","poste"
"31033","disque"
"153915","ballon de hand"
"2324761","retourné>Adj:"
"2324760","retourné>Ver:PPas"
"252222","alezan>cheval"
"47424","délicoter"
"235842","skateur"
"14658","palme"
"137543","marathon"
"55621","pédalier"
"137541","benjamin"
"2423145","paleta gomme"
"2546038","xylofer"
"129361","gimmick"
"96596","banderille"
"457043","poussif>Adj:"
"63833","baseball"
"145756","cheval d\'arçons"
"186722","piquer des deux"
"121186","trot"
"2373952","protège-dent"
"22885","culture"
"63845","spectateur"
"96615","randonnée"
"260452","IDM"
"235882","plongeon>plonger"
"104811","mi-lourd"
"80235","sabreur"
"72044","tonneau"
"1743220","marqueur>sport"
"14703","feinteur"
"39280","rustine"
"6514","avertissement"
"7846149","sport à risque"
"317821","100 mètres>course"
"334207","affiche sportive"
"6528","expulsion"
"2357665","chaussure à pointes"
"440709","partie de"
"4389319","_INFO-SEM-ISA-CONCEPT"
"145803","salto"
"186761","prendre la balle au bond"
"31116","surf"
"145806","pala"
"186767","prendre la tête"
"47501","super-léger"
"14734","alléger"
"186771","prendre le chemin des filets"
"121235","abandonner"
"6806005","|t=1|w=0.0"
"1644943","gourmer>brider"
"129436","recommencer"
"2537912","enseller"
"80291","brider"
"3750298","base>sport"
"129448","cyclotourisme"
"154030","coupe du monde de football"
"113068","surfer"
"154031","championnat du monde"
"113070","passing-shot"
"39345","agrès"
"219569","punch>boxeur"
"194998","_FL:41"
"145847","placage"
"72116","carabinier"
"6582","téléski"
"186810","rater le coche"
"96704","planche à roulettes"
"416197","bmx"
"309703","assurance sportive"
"55747","égalisation"
"1767902","activité>loisir"
"260550","tango argentin"
"31177","arbitrer"
"55754","thèque"
"219602","balle de ping pong"
"55766","chevalin"
"154069","ovalie"
"252372","slam dunk"
"252378","action de jeu"
"121309","caracoler"
"14813","jeté"
"2472389","longskate"
"96739","lifteur"
"154089","pompe à vélo"
"465387","acrogym"
"465386","acrosport"
"252402","rover"
"219633","train>allure"
"465397","10 000 mètres"
"14835","dégagé"
"14842","poteau"
"244225","poursuite>cyclisme"
"2423328","chistéra"
"14854","skate"
"252420","fort comme un taureau"
"4315718","chapelet>équitation"
"252424","fort comme un boeuf"
"252429","être le plus fort"
"145933","vtt"
"2488887","battre à la main"
"6904445","=bad="
"227861","Milan AC"
"236053","direct>boxe"
"2505264","test-match"
"39447","stawug"
"39448","passion"
"145948","arme"
"55839","dribble"
"23076","brise-cou"
"326190","se faire plaquer>rugby"
"6698","trampoliniste"
"3176987","sport utility vehicle"
"186921","tirer à la main"
"244271","être disqualifié"
"2529802","trait-track"
"9075364","=sherpa="
"6904409","=aerobic="
"8854198","tejo"
"268851","Marion Bartoli"
"154170","canoé"
"219707","dopage>drogue"
"3922435","FFR"
"31289","inscription"
"55866","déjuger"
"14908","taekwondo"
"64060","puissance"
"8854200","turmequé"
"162370","match de foot"
"72257","base"
"162371","match de basket"
"2398828","malawite"
"64074","F1"
"113229","amorti"
"2374262","corpo"
"268881","arbitrage>sport"
"219734","Ligue des champions"
"154206","neige artificielle"
"1964609","bouchonné>Adj:"
"268889","coup droit à deux mains"
"1964608","bouchonné>Ver:PPas"
"2357885","polocrosse"
"236129","Virtua Tennis"
"236128","SSX"
"39528","maillet"
"1366654","palomino>cheval"
"2546253","yamakasi"
"2464328","lariat"
"6767","musculaire"
"113267","ouvreur"
"596603","chevalin>Adj:"
"121458","seller"
"2431574","freeboard"
"55927","sautoir"
"8878847","mini footy"
"105081","looping"
"318078","tire-fesse"
"7469580","=concurrent="
"187004","trouver le chemin des filets"
"113278","poitrail"
"96896","avant-train"
"6790","escrimeur"
"219781","trait>flèche"
"2480802","ski sur aiguilles de pins"
"588431","équin>Adj:"
"227980","feuille morte>football"
"146061","roué"
"6879993","=adenosine triphosphate="
"2497205","sauteur en hauteur"
"7420645","=cape="
"146071","selle"
"244374","sautoir>athlétisme"
"39575","tennis"
"219796","échevelée"
"121497","rabattement"
"96920","joueur"
"5061359","coupé sport"
"64163","navigation"
"3021450","lancer à"
"146086","cheval-d\'arçons"
"88743","septime"
"342703","champion cycliste"
"146098","chaîne"
"15030","roulade"
"236212","doublé>sport"
"244411","zumba"
"342716","championnat motonautique"
"64187","sportswear"
"146105","mer"
"277183","marche athlétique"
"72385","handballeur"
"113349","boxer"
"359105","information sportive"
"39621","marin"
"72390","coincement"
"39623","cramponnage"
"88776","arts martiaux"
"15049","groom"
"416463","Jorkyball"
"80589","carrousel"
"219852","via ferrata"
"64214","home-trainer"
"162520","echecs"
"3767011","géant>ski alpin"
"342759","chandail de sport"
"121570","jauge"
"113381","basketteur"
"39657","métiers du sport"
"3226328","arbitre>sport"
"6890","voiture"
"105194","martingale"
"64238","noir"
"146156","gardé"
"64239","panier"
"80626","louvet"
"359153","infrastructure sportive"
"39670","pyrénéiste"
"39675","quintain"
"129786","tournois"
"31484","enlevage"
"293626","Fosbury-flop"
"293627","rouleau dorsal"
"244480","entier>cheval"
"113414","bookmaker"
"252676","shoot>sport"
"7428984","=tibia fracture="
"129803","rouan"
"5069639","andalou>cheval"
"269064","glucide complexe"
"8518541","=mils="
"6904679","=manual="
"326420","mauvais pour la santé"
"236307","De quelle manière un sportif pourrait jouer ?"
"113426","hippodrome"
"219925","chaussette de sport"
"15128","escalader"
"4324185","évènement sportif"
"375582","record de natation"
"8035175","=bookmaker="
"113439","au finish"
"6943","clinch"
"9747390","cheval de Miquelon"
"219950","Bayern Munich"
"121644","à poil"
"219948","Franck Ribéry"
"15151","perdant"
"383796","tir à la corde"
"195377","à cru"
"3177221","étourneau>cheval"
"88889","périscolaire"
"80698","division"
"228165","cycle>cyclisme"
"4324103","Foot à 2"
"326476","jeu de mail"
"72521","obésité"
"2505580","peser à la main"
"129869","motonautisme"
"121678","route"
"2374516","course de trot monté"
"3021693","lancer à>projeter"
"588637","perchiste>Nom:Mas+SG"
"129881","cuissard"
"15196","blanc"
"244573","clé>art martial"
"146274","marché"
"47969","dojo"
"211810","saut d\'obstacles"
"121698","haltères"
"31594","savate"
"105326","catamaran"
"39791","plaqueur"
"105331","enrênement"
"187254","monter en croupe"
"146295","fatigue"
"187255","monter à cru"
"113524","poque"
"7030","homologuer"
"105334","rivaliser"
"187253","monter en amazone"
"15225","Carl Lewis"
"15226","treiziste"
"392062","jeu d\'équipe"
"596852","flèche>Nom:Fem+SG"
"15229","aéronautique"
"2489178","heelys"
"2562980","squadra"
"154502","soigneuse"
"129924","raffûter"
"8878848","mini league"
"72585","plaisanterie"
"220043","être à cheval"
"252810","filet de badminton"
"154504","ballon prisonnier"
"31627","claquage"
"162697","running"
"220046","selle>cheval"
"97170","parachute"
"72596","tandem"
"8731410","éventail>cyclisme"
"15256","patinage"
"154522","ULM"
"220060","étalon>cheval"
"56224","marquer"
"39840","adorer"
"7075","pénalisation"
"261024","mi-temps>sport"
"228267","net>tennis"
"269228","T1"
"359339","installation sportive"
"15279","engagement"
"154551","petit chien"
"261045","président du jury"
"285618","anno-tennis"
"220084","mulet>automobile"
"416700","Tinker"
"1735585","Stanislas Wawrinka"
"2423711","trois quarts"
"15291","dragster"
"162759","_INFO-SEM-PLACE"
"7112","fanon"
"400333","rebot"
"97226","full-contact"
"359374","instance sportive"
"1473498","directeur d\'écurie de sport automobile"
"6847417","=coronary heart disease="
"97236","plonger"
"39898","Le Disque olympique"
"64474","aplomb"
"261085","voiture sportive"
"228316","neige>sports d\'hiver"
"64479","fanatique"
"6847415","=coronaropathy="
"220134","piste>sport"
"220133","piste>ski"
"2358223","tennisseur"
"89071","aquaplane"
"48111","Steffi Graf"
"252914","faire une touche>sport"
"15345","tisonné"
"2415575","U18"
"2554832","zlatanner"
"7159","droit"
"2456543","autogoal"
"15360","pentathlonienne"
"236545","faire un tour"
"113671","extenseur"
"220164","espalier>gymnastique"
"72712","cadet"
"285709","point critique"
"64523","collectif"
"252941","barre énergisante"
"162835","matière scolaire"
"277526","Usain Bolt"
"228375","adorer>aimer"
"56340","round"
"269329","driver>golf"
"588817","emballé>Adj:"
"113691","punching-ball"
"138264","Formule 1"
"2538552","icosathlon"
"23584","boomerang"
"236577","aile de pigeon>football"
"154660","feuille morte"
"3750932","piqueur>équitation"
"80943","pivot"
"64558","catcher"
"261174","arrière>sport"
"97335","écurie"
"15416","formule 1"
"2579486","ceinture>sport de combat"
"89149","body-building"
"105533","sports de glace"
"2546715","judokate"
"203842","milieu de terrain"
"8043582","|t=1|w=0.0"
"130119","trait"
"89161","shooter"
"146504","pénalty"
"5045248","fifa"
"80980","Poulidor"
"244820","avant>sport"
"56413","gymnastique"
"171100","à fleur de corde"
"7264","croisière"
"2481223","kinanthropologie"
"2382919","placage cathédrale"
"2571331","CCE"
"2530371","double-breaker"
"228454","PSP"
"113767","monter"
"23654","perdre"
"113771","faute"
"146536","libéro"
"121965","quilles"
"48237","football américain"
"121964","stretching"
"2399315","randonnée subaquatique"
"40056","couleur"
"4086853","centre-tir"
"228478","être en selle"
"2481240","pénoche"
"326778","épater [objet] enfant"
"7295","torero"
"310406","sports mécaniques"
"31876","lift"
"146567","Jeux"
"261256","cheval de parade"
"40080","tocard"
"81045","Johnny Weissmuller"
"351377","en salle"
"56469","manchot"
"64666","croiser le fer"
"130202","gymkhana"
"162969","les loisirs"
"3308718","terrain de boules"
"81057","escrime"
"154784","porte-manteau"
"72867","manier"
"7332","yachting"
"6880460","=muscle="
"97447","pommade"
"81062","balzane"
"162981","360"
"2497678","mouloudéen"
"64681","niveau"
"5520639","funboard>sport"
"105642","projeter"
"2432148","roller-derby"
"122035","transversal"
"64693","polo"
"122039","trek"
"2415774","triple sauteur"
"318654","rocher>escalade"
"138430","portique"
"261311","jument>cheval"
"72895","rencontre"
"326843","contracter [objet] biceps"
"228540","Coupe Davis"
"8772666","=salto="
"343237","chaussure de football"
"23745","championnat"
"72896","vol à voile"
"228545","ligue>sport"
"15556","dévisser"
"163012","_INFO-NO-MORE-QUESTION"
"7366","tatami"
"187594","infarctus du myocarde"
"64713","lourd"
"261321","brassicourt"
"31946","pointeur"
"253135","home run"
"97484","encaisser"
"3734761","chausson>sport de combat"
"5520519","sportive>sport"
"89301","monotype"
"81108","forcing"
"122071","fléchettes"
"4103400","crampon moulé"
"212180","remise en jeu"
"261337","plaquage>rugby"
"89306","score"
"23775","derby"
"31970","centre"
"253153","bidet>cheval"
"2587843","poussinet>sport"
"154853","terrain de basket"
"244971","grille de départ"
"7401","interprétation"
"2358479","cholette"
"5610681","avion monoplace de sport"
"2374858","paleta gomme pleine"
"97520","brèche"
"6872208","=heel="
"89339","remonte-pente"
"48383","flag"
"3947715","tir de fusillade"
"113921","luge"
"351495","en tenue de sport"
"89349","toréer"
"253190","battue>équitation"
"138501","vache"
"302348","radelage"
"4046135","avironniste"
"2497837","stepp"
"269583","fentre"
"2358575","course de plat"
"72975","tee"
"343307","chaîne sportive"
"7439","smash"
"318743","course en ligne>sport"
"302355","moto-ball"
"6004035","Le sport grec antique"
"6004034","Le sport dans l\'Égypte antique"
"3816739","semi-professionnel"
"679184","appuyer>Ver:Inf"
"2563386","écaveçade"
"6004036","Chronologie du sport dans la Rome antique"
"253226","tacler>sport"
"2391311","balotade"
"89391","circuit"
"113969","sportivité"
"2342162","sous-gorge"
"40241","descendre"
"32051","lanterne rouge"
"40246","portier"
"130358","alpinisme"
"302394","sport scolaire"
"146748","lunette"
"105793","sumotori"
"3259762","Kyz kuu"
"73028","piton"
"81222","acrobatique"
"5815571","voiture de sport électrique"
"56652","souffler"
"2399592","caster board"
"146767","Laure Manaudou"
"114004","décontraction"
"294225","balle-molle"
"2456958","hurdleur"
"154974","maître nageur"
"146783","ragga"
"154975","footeux"
"146780","Tour de France"
"64862","passage"
"228705","pitchak"
"2530628","quintan"
"2563394","ballodrome"
"122220","raft"
"23919","plier"
"327024","gagner [sujet] personne"
"146807","maillot jaune"
"2407762","pré-saison"
"146805","America\'s Cup"
"1703267","serré>dans un mouchoir de poche"
"146808","nage libre"
"302463","twirling bâton"
"48510","dangereux"
"48511","chandelle"
"245123","joggeuse"
"114049","quinziste"
"146822","nageuse"
"32135","frisbee"
"138629","médaille d\'or"
"56712","push"
"40328","encapuchonner"
"228746","110 mètres haies"
"48521","kilo"
"228745","cent dix mètres haies"
"236937","apnée>sport"
"105868","penalty"
"310677","400 mètres haies"
"97686","JO"
"105880","quart-de-finale"
"2538943","pistier"
"6905332","|t=1|w"
"40350","terrien"
"236963","crochet du droit"
"97701","locomotive"
"146862","le sport"
"351657","en vêtement de sport"
"2555275","SUP"
"2506135","club-house"
"368052","page sportive"
"220593","vrille>mouvement"
"3382663","bn:00006759n"
"89525","curleur"
"2399633","tenir la bride haute"
"130486","égaliser"
"97718","planeur"
"3382667","bn:15295409n"
"3382666","bn:03811269n"
"3382665","bn:01807181n"
"3382664","bn:14540978n"
"146878","championne"
"155070","gardien de but"
"212414","Coupe du Monde"
"7613","sifflet"
"212419","wii sport"
"155075","court de tennis"
"212416","Real Madrid"
"2555363","surentrainement"
"146887","Nom:Mas+PL"
"146885","Nom:Mas+SG"
"114118","décathlon"
"220612","sandow>gymnastique"
"105926","sauvetage"
"24007","cycle"
"163274","_INFO-SEM-THING-ABSTR"
"146891","Adj:InvGen+SG:InvGen+PL"
"2416110","carveboard"
"97741","volleyeur"
"187852","vélomobile"
"32211","étalon"
"56789","chelem"
"24023","avant-centre"
"179678","boccia"
"179679","dynamophilie"
"97756","avion"
"245214","joggeur"
"179677","basket-ball en fauteuil roulant"
"114142","affrontement"
"179682","hurling"
"179683","mini-basket"
"146915","caddy"
"179680","escrime en fauteuil roulant"
"179681","goal-ball"
"7651","pommeau"
"7568784","=vertical="
"179686","parkour"
"228839","dacau"
"179687","tennis en fauteuil roulant"
"179684","murderball"
"179685","netball"
"122342","poids lourd"
"351714","enceinte sportive"
"179688","tir à l\'arc"
"179689","volley-ball assis"
"318952","medley"
"122348","cycliste"
"318954","medley>natation"
"2366933","sidecar"
"179700","fresbee"
"65020","préolympique"
"114172","croquet"
"4128193","long de ligne"
"171527","en roue libre"
"589327","barde>Nom:Fem+SG"
"163333","joueur de football"
"318984","knock-out>boxe"
"40461","breton"
"237074","barre>sport"
"114192","renversement"
"40466","blocage"
"122391","passade"
"65049","cabriole"
"32283","Delsarte"
"114205","slice"
"73244","coller"
"32287","international"
"7110259","=stem="
"89633","coiffer"
"2481668","wakefoil"
"15908","fleuret"
"7716","touchette"
"56876","plot"
"146988","challengeur"
"163373","patin à glace"
"171571","haut la main"
"2506260","sauteur en longueur"
"7731","scorer"
"97845","gazon"
"228919","patin à glace>sport"
"40504","aller-retour"
"56889","skeet"
"48698","nautisme"
"392767","massue>gymnastique"
"2948626","cheval>gymnastique"
"261696","épée>escrime"
"2498159","open ditch"
"2358902","tifo"
"32342","triathlon"
"155220","fil de fer"
"2563697","marathoner"
"1801804","heel"
"237150","Richard Virenque"
"269913","yuko"
"237149","Greg LeMond"
"237148","Laurent Jalabert"
"106081","arrêt"
"237153","Jan Ullrich"
"81506","appel"
"237152","maillot vert"
"7780","sportif"
"65124","Alain Prost"
"5520945","Dino Baggio"
"155236","filets"
"245348","abandon>sport"
"179819","course contre la montre"
"3284571","débrider>cheval"
"179822","Jeux Olympiques"
"179823","maître d\'armes"
"106092","motocyclisme"
"179820","course de relais"
"179821","antijeu"
"15983","bonification"
"40559","espalier"
"179826","engagement physique"
"2457173","skibob"
"179827","char à voile"
"228978","lutter avec"
"179824","boddy-building"
"179825","en danseuse"
"376438","retour gagnant"
"179830","prendre à contre-pied"
"179831","toreador"
"179828","patin à roulettes"
"179829","taï-chi-chuan"
"24183","obèse"
"179834","sports de glisse"
"237179","Marco Pantani"
"179835","vélocross"
"179832","quart de finale"
"179833","U.L.M."
"3382856","À vos marques"
"2375257","paleta cuir"
"237180","Miguel Indurain"
"2440869","lancer de renard"
"56961","springbok"
"253568","Où pourrait-on viser un objectif ?"
"16008","plongeoir"
"360079","jeu de balle"
"97934","prendre son pied"
"147089","compo"
"2490033","quadruple bogey"
"376464","retraite sportive"
"32408","vertical"
"376473","retransmission sportive"
"24221","heptathlon"
"212637","Palais des sports"
"155293","balle de match"
"81566","pugiliste"
"40611","samba"
"2432643","soubarbe"
"106151","ski-bob"
"245420","avertir>menacer"
"138930","tampon"
"122544","hanche"
"122548","croisé"
"24247","service"
"97977","chistera"
"5611245","avion de sport"
"360125","jeune femme sportive"
"16057","prévôt"
"270008","arriver dernier"
"212670","Rama Yade"
"589494","Alain Marie Pascal Prost"
"7872","bonnet"
"2580196","golf>sport"
"9076301","Ping pong"
"310988","nage en eau vive"
"106187","équestre"
"2383594","streetball"
"237260","étape de montagne"
"1375963","breton>cheval"
"7888","servir"
"24275","jobber"
"24276","forcer la main"
"2514673","battre la poudre à courbettes"
"65240","boulodrome"
"7904","étourneau"
"3301075","zain>cheval"
"2457292","sliceur"
"130792","slalomeur"
"376553","revue sportive"
"16110","bouche"
"2170577","dribler"
"7921","CIO"
"392948","Les Bagnoles"
"2375383","calcio florentin"
"73465","art martial"
"7928","pelouse"
"130808","course"
"188152","Mohamed Ali"
"384767","traumatologie sportive"
"2375384","calcio"
"3301171","traquenard>équitation"
"16133","ulm"
"106249","set"
"220939","témoin>sport"
"98058","starting-block"
"81674","cravache"
"122634","sans-faute"
"261902","naginata>sport de combat"
"188175","Jacques Anquetil"
"286474","Agrès de sport"
"9609090","Kim Marie Willoughby"
"3227426","fan zone"
"5816141","concept-car coupé sport GT"
"106265","appareil"
"237345","mettre une raclée"
"1466165","fracture de Segond"
"188193","Florence Arthaud"
"65315","himalayiste"
"1859384","monté>cheval"
"16167","enterrer"
"48936","entraînement"
"261929","vaincre>sport"
"3227420","jogging>footing"
"24365","piaffement"
"89902","chevauchée"
"57139","récupérer"
"106290","assurance"
"237367","coquille>protection"
"237366","savate>sport de combat"
"73528","dépitonnage"
"139065","sports d\'hiver"
"393017","bond>équitation"
"352057","entente sportive"
"81729","cross-country"
"73537","présélection"
"7487283","=timing="
"89922","paleta"
"2375520","tride"
"73542","Jeu de paume"
"589632","anglo-arabe>Adj:"
"73544","tremplin"
"130891","emballement"
"188242","Franz Beckenbauer"
"65361","canoë-kayak"
"65362","ambler"
"343894","chroniqueur de sport"
"32595","trotteur"
"2465651","freebord"
"73559","longe"
"343890","chronique sportive"
"16217","coiffeur"
"171870","Nom:"
"32606","hors-piste"
"171869","Adj:"
"180066","PMT"
"122723","basket-ball"
"73570","qualifié"
"1859440","monté>Ver:PPas"
"1859441","monté>Adj:"
"73584","hobby"
"139123","poupée"
"8058","keirin"
"327545","détester [sujet] personne"
"89980","quinconce"
"2555739","se délicoter"
"155522","moto-neige"
"57221","joie"
"40840","force"
"221066","godiller>ski"
"57230","compétition"
"597913","piaffer>Ver:Inf"
"237463","plongée en apnée"
"376720","risque pour la santé"
"180116","véhicule hippomobile"
"163732","entraineur"
"57239","cerclage"
"229268","bonnet de bain"
"3170216","olympique lyonnais"
"229274","cravacher>frapper"
"2400190","licol-drisse"
"73629","suppination"
"4341724","pin>catch"
"253852","téléphoné>sport"
"114592","bridge"
"204706","op traken"
"237473","apnéiste"
"98212","acrobatiquement"
"458670","tac>escrime"
"139177","rodéo"
"237491","carton>football"
"81843","exercice"
"360381","journée sportive"
"65464","toper"
"237497","faire de l\'exercice"
"4898699","Auckland Blues"
"1761243","arts martiaux et sports de combat"
"188352","Serguei Bubka"
"212929","capoeira"
"73667","portemanteau"
"24516","sprinteur"
"122821","poussin"
"73671","trampoline"
"122823","noble art"
"2367469","hotdog"
"278478","rugby league"
"24522","soleil"
"237512","fair play"
"139209","salle"
"8140","dépitonner"
"16333","kyudo"
"155602","Alpinisme"
"131026","dérailleur"
"2424817","long-jointé"
"57307","club"
"24544","essayer"
"131040","prix"
"49127","cerbère"
"139243","ligne"
"40941","froisser"
"90094","victoire par K.-O"
"2547670","ennasure"
"106483","sonné"
"73715","handicap"
"3571653","Drift Trike"
"2531282","dribbleuse"
"3170246","coupe>natation"
"221178","course>sport"
"139257","discipline"
"114686","rafting"
"4898741","Saracens"
